,Artist,Average Spotify Streams,Track Counts,Average Spotify Playlist Count,Average Spotify Playlist Reach,Average Spotify Popularity,Average YouTube Views,Average YouTube Likes,Average TikTok Posts,Average TikTok Likes,Average TikTok Views,Average YouTube Playlist Reach,Average Apple Music Playlist Count,Average AirPlay Spins,Average SiriusXM Spins,Average Deezer Playlist Count,Average Deezer Playlist Reach,Average Amazon Playlist Count,Average Pandora Streams,Average Pandora Track Stations,Average Soundcloud Streams,Average Shazam Counts
1105,Luis Alfonso Partida El Yaki,94677649.0,1,9726.0,5274940.0,58.0,380478131.0,958443.0,28439.0,2397842.0,39716201.0,37578282.0,8.0,3860.0,17.0,1.0,4460.0,9.0,13220770.0,2256.0,0.0,405976.0
1106,"Luis Angel ""El Flaco""",137126334.5,2,12541.0,7767186.0,40.0,515957770.5,1603937.5,5320.5,1284307.5,15724611.0,26593539.0,1.0,3229.5,100.0,0.0,0.0,13.5,41466954.5,5226.0,382617.0,245877.5
1107,Luis Fonsi,1465143615.0,3,135180.66666666666,36708835.666666664,69.0,4973530355.333333,30080421.333333332,1081394.6666666667,50955494.333333336,630269665.0,446991501.6666667,179.66666666666666,67694.66666666667,57.666666666666664,104.0,991074.0,60.333333333333336,237448584.66666666,1316421.3333333333,0.0,12049112.0
1108,Luis R Conriquez,121811970.0,6,8608.0,25801348.833333332,78.0,71393740.0,462235.8333333333,32477.166666666668,1871108.3333333333,21734448.666666668,145285134.16666666,10.5,16.166666666666668,0.5,2.5,707169.8333333334,5.166666666666667,3527108.5,1559.1666666666667,0.0,291536.0
1109,Lukas Graham,1334701698.0,2,147692.5,48390007.5,70.5,1216406729.0,9254518.5,670610.5,59558996.0,535220786.0,933572063.0,113.5,115685.0,39.5,50.0,148209.0,20.0,357378741.0,437759.0,24852105.5,0.0
1110,Luke Bryan,169874150.33333334,3,25714.666666666668,8716180.0,61.5,64639120.666666664,362194.3333333333,35941.666666666664,8460285.333333334,48610946.0,53847642.333333336,25.0,79360.0,58.333333333333336,3.3333333333333335,166258.0,17.666666666666668,184780378.33333334,312200.0,352504.0,835270.0
1111,Luke Combs,397354063.61538464,13,50077.61538461538,19783263.076923076,74.84615384615384,188979072.0,872672.1538461539,124855.69230769231,21106708.615384616,208257174.92307693,402874829.61538464,41.30769230769231,181497.0,47.0,10.923076923076923,780800.0769230769,29.153846153846153,205684437.46153846,67588.07692307692,376005.3076923077,1118309.6153846155
1112,Luli Pampï¿½,108439.0,1,50.0,3437.0,17.0,311333094.0,770466.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,Lumi Athena,185817317.0,1,28912.0,4118167.0,69.0,115720244.0,1632608.0,125310.0,30612777.0,237465039.0,20301.0,1.0,0.0,0.0,1.0,12642.0,0.0,661275.0,2151.0,0.0,675371.0
1114,Lunay,565700371.5,2,51229.5,21890436.0,57.0,495253507.5,2656183.0,75900.0,4626871.0,34156898.5,149244470.0,50.0,10954.0,6.0,9.5,103237.5,14.5,69000006.0,18611.5,4524422.5,972750.0
1115,Lusia Chebotina,32318892.0,1,13584.0,1196310.0,51.0,366398853.0,1436406.0,1300000.0,103763490.0,2526424724.0,68840482.0,23.0,902.0,0.0,3.0,657583.0,0.0,0.0,0.0,0.0,1544949.0
1116,Luude,248465287.0,2,98305.5,17885505.0,62.5,30440990.5,227012.0,87744.0,45872229.5,556634544.0,66471900.0,38.0,27658.0,0.0,10.0,94157.0,15.0,156156.5,288.5,9241938.5,1394384.5
1117,Luvia band,3900009.0,1,239.0,152396.0,,2001200.0,23163.0,1200000.0,21126908.0,529234742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21387.0
1118,Lvbel C5,35413520.0,2,2155.5,4800513.5,73.0,19927548.0,86017.5,0.0,0.0,0.0,0.0,6.0,224.0,0.0,2.5,1575628.0,0.0,0.0,0.0,0.0,219589.5
1119,Lyanno,29683046.0,1,4064.0,52935650.0,80.0,7710244.0,112034.0,0.0,0.0,0.0,2613123.0,10.0,790.0,0.0,6.0,88547.0,21.0,770441.0,82.0,0.0,71193.0
1120,Lyrical Lemonade,33319902.0,1,18834.0,5350015.0,,10789548.0,308054.0,0.0,0.0,0.0,109963841.0,12.0,3195.0,1.0,21.0,372611.0,12.0,59449.0,57.0,102685.0,137951.0
1121,M83,1081517243.0,1,260318.0,54789811.0,72.0,82397805.0,1125466.0,198377.0,93354945.0,1010922723.0,1793433.0,171.0,76348.0,154.0,101.0,813923.0,65.0,593332165.0,435775.0,0.0,14591951.0
1122,MAGIC!,0.0,1,1472.0,287308.0,,2541095833.0,12472238.0,0.0,0.0,0.0,1743156344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1123,MAKAELA,1696.0,1,0.0,0.0,,604258394.0,1611760.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124,MAN WITH A MISSION,98476020.0,1,15170.0,5083474.0,65.0,103175548.0,656387.0,0.0,0.0,0.0,529805882.0,36.0,669.0,0.0,6.0,36038.0,11.0,0.0,0.0,0.0,404281.0
1125,MAX,72492332.0,1,5624.0,10655675.0,,19013959.0,630558.0,0.0,0.0,0.0,1025963249.0,20.0,1971.0,22.0,9.0,73615.0,14.0,6020190.0,1002.0,0.0,193722.0
1126,MC Cabelinho,118902438.5,2,18380.5,5878799.5,62.0,230016355.5,1402363.0,271400.0,11863979.5,124665794.5,303235127.5,5.5,47.5,0.0,12.5,351467.5,7.0,133.5,0.0,0.0,148525.5
1127,MC Caverinha,143421339.0,1,23431.0,7023908.0,63.0,108239669.0,1037417.0,40500.0,12310702.0,125638371.0,5015995.0,6.0,449.0,0.0,14.0,399034.0,10.0,0.0,0.0,0.0,75108.0
1128,MC Fioti,191584138.0,1,1656.0,120121.0,34.0,1924788325.0,15940525.0,0.0,0.0,0.0,151086411.0,10.0,0.0,0.0,0.0,0.0,0.0,9035349.0,7602.0,0.0,0.0
1129,MC Kevin o Chris,222879686.0,1,26854.0,23489333.0,68.0,183254308.0,938331.0,80100.0,22478680.0,315723211.0,23002967.0,16.0,1586.0,0.0,31.0,3017351.0,19.0,2970.0,8.0,0.0,130095.0
1130,MC Kevinho,0.0,1,1.0,45.0,,1295405860.0,9977052.0,0.0,0.0,0.0,147328763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,MC L da Vinte,387513964.0,1,87059.0,13523070.0,68.0,441752713.0,4691667.0,2508649.0,432161011.0,5294479343.0,2435472.0,8.0,587.0,0.0,17.0,106365.0,1.0,123904.0,1948.0,0.0,3685557.0
1132,MC MENOR HR,224150665.0,1,33067.0,14383640.0,58.0,105711690.0,630231.0,330044.0,15466674.0,279699428.0,176591291.0,7.0,648.0,0.0,33.0,191110.0,5.0,0.0,0.0,0.0,300617.0
1133,MC PH,92954505.0,3,11932.333333333334,14673298.666666666,67.0,83163702.33333333,534170.6666666666,9163.0,835526.3333333334,11052260.333333334,155636255.66666666,8.333333333333334,5.0,0.0,15.666666666666666,4467955.666666667,10.666666666666666,242.0,0.0,0.0,124037.66666666667
1134,MC Paulin da Capital,44365910.0,1,3206.0,27886603.0,75.0,46212150.0,373922.0,0.0,0.0,0.0,132492795.0,7.0,213.0,0.0,16.0,9596479.0,16.0,0.0,0.0,0.0,81711.0
1135,MC Rogerinho,140095871.5,2,12519.5,9033832.0,65.0,181408655.0,784771.0,449800.0,62317758.0,947796203.5,250612942.5,4.5,136.0,0.0,19.5,390393.0,5.5,0.0,0.0,0.0,116985.0
1136,MC Ryan SP,39157273.0,1,2886.0,19563551.0,73.0,55389635.0,396508.0,0.0,0.0,0.0,195273347.0,0.0,0.0,0.0,20.0,12880187.0,19.0,0.0,0.0,0.0,0.0
1137,MEDUZA,625143540.6,5,115300.0,47014448.6,67.6,206286461.6,1964669.0,1205043.2,116327424.6,1446067319.2,37602660.4,172.0,169405.4,136.2,128.4,1758193.2,38.4,25978536.8,6168.2,5682703.6,6084524.0
1138,MELON,8310922.5,2,1842.0,10416359.0,36.0,324250166.0,893635.5,18220.5,3107786.0,68289861.5,0.0,1.0,1.0,0.0,3.0,167042.0,0.0,2891.5,120.0,0.0,53224.0
1139,MEYY,1867282.0,1,498.0,521031.0,40.0,485422.0,12137.0,4300000.0,99212673.0,1267424672.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3897.0,21.0,0.0,15462.0
1140,MGMT,641453269.0,1,197169.0,31052903.0,72.0,409991163.0,5836318.0,345093.0,300840293.0,2500579993.0,5575104.0,55.0,3168.0,15.0,27.0,137399.0,0.0,3927900.0,13924.0,1330759.0,5504564.0
1141,MISAMO,65157999.0,1,8260.0,3310476.0,57.0,117612168.0,1609669.0,33737.0,25965952.0,161449720.0,382084849.0,7.0,66.0,0.0,1.0,15087.0,1.0,0.0,0.0,0.0,121995.0
1142,MK,116992202.0,1,44035.0,62486297.0,65.0,7745796.0,95181.0,12594.0,8695476.0,92238960.0,7025105.0,50.0,14692.0,281.0,22.0,274665.0,18.0,1299775.0,674.0,3195929.0,762785.0
1143,MKTO,1350428257.0,1,172980.0,88942487.0,78.0,343526777.0,3193437.0,1578717.0,346266800.0,3172500312.0,4576798.0,73.0,12318.0,489.0,37.0,99337.0,7.0,333149072.0,185567.0,0.0,5519429.0
1144,MODELKI,20661452.0,1,1206.0,2480648.0,69.0,30566261.0,214059.0,0.0,0.0,0.0,0.0,3.0,779.0,0.0,1.0,106258.0,0.0,0.0,0.0,0.0,88150.0
1145,MORGENSHTERN,11170433.0,1,2065.0,364180.0,61.0,35976070.0,1087118.0,0.0,5014.0,35066.0,0.0,11.0,3.0,0.0,2.0,34118.0,0.0,0.0,0.0,0.0,428081.0
1146,MUPP,317919778.0,1,77387.0,27153082.0,68.0,51618223.0,617981.0,11600.0,6821906.0,60936894.0,28998158.0,17.0,0.0,0.0,3.0,91280.0,0.0,3261038.0,2540.0,0.0,825474.0
1147,MUSIC LAB JPN,1633334683.7857144,14,3.7142857142857144,83.21428571428571,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,Mabel,1016283394.0,1,103794.0,41086368.0,68.0,460509010.0,3376276.0,37205.0,3774501.0,45585575.0,523334750.0,192.0,198355.0,0.0,321.0,1173680.0,31.0,61750382.0,29039.0,0.0,9406511.0
1149,Mabel Matiz,13060347.0,1,648.0,5441452.0,70.0,10890264.0,69044.0,0.0,0.0,0.0,0.0,0.0,1637.0,0.0,4.0,1583761.0,0.0,47.0,0.0,0.0,0.0
1150,Mac DeMarco,728140057.0,1,201363.0,35839296.0,74.0,251014567.0,3365976.0,197935.0,125260763.0,918538689.0,5053171.0,39.0,2120.0,4.0,18.0,59095.0,7.0,19923286.0,21433.0,15522068.0,2451463.0
1151,Mac Miller,458845423.0,3,114368.0,15387615.666666666,68.0,230951997.33333334,1754167.3333333333,50892.333333333336,20841905.0,187096160.33333334,14499405.0,19.333333333333332,2145.0,10.333333333333334,17.666666666666668,77998.33333333333,14.0,17377538.666666668,17562.0,606229.6666666666,417895.0
1152,Macklemore,460947339.0,2,56859.0,9921953.5,72.5,173751770.0,1754412.5,138923.5,58379480.5,406930645.5,71248080.5,32.0,1050.5,13.0,10.5,863580.5,7.0,43531316.0,46419.0,13354142.5,1836251.0
1153,Macklemore & Ryan Lewis,1811745402.0,2,147937.5,42347983.5,60.0,1729681143.0,12152553.5,101276.0,37540277.0,357869701.0,260247127.0,32.0,18820.5,148.5,15.0,75037.0,0.0,0.0,0.0,0.0,27706901.5
1154,Madison Beer,316380247.5,2,35268.5,36208253.5,66.0,91795668.0,1538765.5,87973.5,54145154.0,529377818.5,505718086.5,60.5,28301.5,3.5,48.0,4658192.0,29.0,3694294.0,3571.0,0.0,938658.0
1155,Madonna,171060866.0,1,62420.0,13385720.0,62.0,39445207.0,832416.0,1812874.0,58132303.0,954943543.0,7699.0,17.0,12696.0,529.0,9.0,15158.0,2.0,17914746.0,3997.0,0.0,6425997.0
1156,Mae Stephens,304929492.0,1,43923.0,46133083.0,69.0,61986821.0,921044.0,13872768.0,390207653.0,5684815935.0,19218089.0,78.0,92638.0,822.0,41.0,3467570.0,36.0,7444354.0,7188.0,0.0,2227494.0
1157,Mahalini,217963137.0,3,9180.333333333334,5880167.0,62.333333333333336,123631925.0,714710.0,336641.0,120611392.0,1626108368.0,15495078.0,10.0,4147.333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71328.33333333333
1158,Mahmood,95029509.0,1,5218.0,9118781.0,65.0,73263450.0,405639.0,0.0,0.0,0.0,965737153.0,28.0,19714.0,0.0,13.0,3804779.0,25.0,0.0,0.0,0.0,279900.0
1159,Maian,55346.0,1,42.0,16861.0,13.0,2432265978.0,8162101.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
1160,Majestic,613000788.0,1,152363.0,73448130.0,73.0,68681033.0,645892.0,523.0,88996.0,1560809.0,0.0,124.0,134879.0,0.0,98.0,2668695.0,37.0,4694082.0,3303.0,2791732.0,3038650.0
1161,Major Lazer,965388941.0,4,117751.5,32735299.25,69.0,1192325249.75,6640063.75,328598.0,47341396.5,413453354.25,404029594.25,208.0,62811.25,181.25,94.25,954226.0,37.5,197957065.0,99092.25,77377257.5,10509849.5
1162,Makar,86132200.0,1,50326.0,3786319.0,55.0,43654805.0,405433.0,204570.0,22270479.0,397336191.0,12171024.0,12.0,19437.0,0.0,5.0,54477.0,2.0,327586.0,92.0,0.0,1548192.0
1163,Maluma,607708346.4545455,11,55478.0,23932041.454545453,67.9,1132824938.4545455,4348961.7272727275,259234.0909090909,16113365.909090908,134426574.9090909,391452902.54545456,72.45454545454545,27682.909090909092,164.1818181818182,40.0,2072432.2727272727,39.27272727272727,87537117.18181819,36678.63636363636,4240.545454545455,2125206.4545454546
1164,Manan Bhardwaj,123276250.0,1,8330.0,3632731.0,,208302578.0,1903455.0,0.0,0.0,0.0,336717167.0,6.0,286.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,146801.0
1165,Maninder Buttar,177496669.0,1,14789.0,2384549.0,65.0,776438148.0,6800185.0,1109656.0,28941338.0,339486868.0,31425935.0,4.0,113.0,0.0,0.0,0.0,8.0,220.0,0.0,0.0,433239.0
1166,Mankirt Aulakh,25756850.0,2,2764.0,1944413.5,46.0,215844711.0,1485337.5,754023.5,10469509.5,232055906.0,454192266.0,3.0,1.0,0.0,0.5,115.5,1.5,12028.0,4.5,0.0,46117.0
1167,Mannat Noor,30173434.0,1,6294.0,1007695.0,45.0,1535932925.0,6444235.0,0.0,0.0,0.0,27338879.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,256247.0
1168,Manu,181784966.0,1,12794.0,30495153.0,76.0,340975288.0,1553160.0,0.0,6.0,179.0,1293752603.0,17.0,3290.0,0.0,42.0,8789193.0,19.0,0.0,0.0,0.0,329363.0
1169,Manuel Turizo,543992537.1666666,6,52574.5,27593402.0,68.6,745534137.8333334,2766513.5,429367.0,50073796.5,590704407.5,161559693.33333334,54.5,34100.333333333336,230.5,27.833333333333332,2764167.1666666665,35.333333333333336,29662042.5,5658.333333333333,0.0,1441207.1666666667
1170,Marc Anthony,618671056.0,1,78822.0,28465181.0,71.0,1398550208.0,4470299.0,722663.0,24693560.0,302300755.0,263879004.0,112.0,119.0,253.0,46.0,685724.0,56.0,381672102.0,384522.0,0.0,4858889.0
1171,Marc Seguï¿,654941874.0,1,83163.0,29637614.0,75.0,556407060.0,2672779.0,97077.0,17542951.0,187609192.0,19169168.0,65.0,26498.0,15.0,34.0,347762.0,22.0,335231.0,2375.0,457443.0,2646335.0
1172,Marca MP,340744110.0,1,34114.0,13462017.0,65.0,616701633.0,3072699.0,148099.0,24444067.0,229127001.0,16616564.0,8.0,3944.0,328.0,3.0,178476.0,9.0,79403159.0,20882.0,0.0,1239032.0
1173,Maren Morris,461420009.0,1,32656.0,13523577.0,63.0,97498335.0,724848.0,46959.0,14368835.0,123888567.0,506561773.0,85.0,382468.0,276.0,15.0,22687.0,67.0,225439269.0,77764.0,0.0,2469386.0
1174,Mareux,402007889.0,1,119524.0,26655185.0,72.0,275482156.0,4928693.0,306798.0,257157857.0,2141282045.0,1265625.0,8.0,142.0,1.0,5.0,32615.0,7.0,3790292.0,6576.0,27342703.0,2706263.0
1175,Mari Fernandez,86123114.5,2,9976.5,10720641.0,61.0,87480804.5,555735.5,1209304.0,44609292.0,463591053.0,117838782.0,18.0,2657.0,0.0,19.0,469834.5,6.5,805.5,2.0,13549.5,5413.5
1176,Maria Becerra,131412100.28571428,7,12620.285714285714,15211569.285714285,49.714285714285715,160836030.14285713,814289.8571428572,147840.57142857142,32568649.57142857,376761804.85714287,276628025.0,11.428571428571429,12769.857142857143,118.85714285714286,13.857142857142858,445953.28571428574,25.0,433141.85714285716,107.57142857142857,22829.85714285714,204735.0
1177,Maria Marï¿½ï,64736609.0,1,4611.0,7326714.0,67.0,254836186.0,1434198.0,65367.0,3439863.0,67989343.0,232438870.0,7.0,16.0,0.0,25.0,1000880.0,4.0,0.0,0.0,0.0,0.0
1178,Mariah Carey,922827084.0,2,57712.0,23368061.5,55.5,412250078.0,3727577.5,10672816.0,870939074.5,9328192275.0,14945844.0,211.0,65951.0,278.0,71.5,695449.5,66.5,152294653.5,1778946.5,636731.0,3283640.0
1179,Mario,971172980.0,1,146441.0,57655350.0,70.0,996052113.0,5781852.0,158366.0,21655145.0,171491357.0,559214970.0,119.0,112158.0,106.0,86.0,1476213.0,31.0,1022198659.0,550385.0,139191.0,6473758.0
1180,Mark Ambor,157801249.0,2,16719.5,81773908.5,87.0,13366751.5,207399.5,3023.5,2428578.0,24707248.5,35574488.5,45.0,6646.0,146.0,36.0,15370096.5,38.5,1527083.5,1077.0,488608.5,819807.0
1181,Mark Ronson,1467561235.0,2,193305.5,104693057.5,72.5,3102610539.5,15357055.0,260911.0,126408693.0,1365258947.5,1627712722.5,306.5,90165.5,191.5,198.5,2089342.5,84.5,514241889.0,1152277.0,0.0,17509472.5
1182,Marka,1537.0,1,3.0,226.0,,414936783.0,442757.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1183,Marlon Hoffstadt,29365536.0,1,28087.0,18522511.0,62.0,3502786.0,57445.0,13139.0,11053278.0,124006258.0,0.0,4.0,2430.0,0.0,4.0,84348.0,18.0,1387.0,0.0,6407526.0,343152.0
1184,Marnik,136709117.0,1,28764.0,62770976.0,73.0,5623146.0,62157.0,1046.0,438190.0,11060327.0,3380195.0,34.0,17195.0,0.0,72.0,1464103.0,16.0,0.0,0.0,0.0,1065826.0
1185,Maroon 5,1333359102.9166667,12,153543.33333333334,46764754.5,72.0,1455474065.8333333,8173058.083333333,614068.25,44088987.5,371208410.25,1076406067.3333333,117.41666666666667,100881.5,132.33333333333334,134.83333333333334,538813.8333333334,35.916666666666664,485106995.8333333,363299.75,4628927.583333333,8899881.75
1186,Marshmello,786412457.1428572,14,79019.71428571429,40804378.928571425,62.69230769230769,671003117.0,7090995.285714285,571280.8571428572,32527660.785714287,299782779.14285713,741004234.0714285,95.07142857142857,115971.78571428571,343.2857142857143,70.92857142857143,1659932.5,43.57142857142857,115891592.35714285,96963.14285714286,5334234.928571428,4150375.9285714286
1187,Martin Garrix,617600232.2857143,7,76722.42857142857,26110863.0,67.0,687778916.4285715,5358998.285714285,1091099.142857143,45382673.85714286,447787755.14285713,211944857.85714287,80.71428571428571,14381.142857142857,102.85714285714286,49.57142857142857,605076.8571428572,18.428571428571427,92471693.71428572,102104.85714285714,24308800.42857143,5475262.285714285
1188,Marwa Loud,228588822.0,1,55077.0,5070531.0,63.0,526305086.0,5736409.0,2331929.0,348414974.0,3551204518.0,231380.0,12.0,8461.0,0.0,9.0,15135.0,4.0,197001.0,1063.0,0.0,4386468.0
1189,Marï¿½ï¿½lia Mendo,132897530.25,4,7173.5,11398692.5,54.666666666666664,486290665.5,2505115.25,82222.0,14976015.25,193579153.5,973162282.25,11.0,2676.75,0.0,26.5,2349038.0,4.75,29831.0,7.25,0.0,104365.25
1190,Masego,475786302.0,1,169485.0,31599668.0,72.0,587498816.0,5883117.0,1017927.0,267389439.0,1965697775.0,15937686.0,62.0,3354.0,74.0,30.0,138867.0,36.0,45202847.0,60956.0,0.0,6595975.0
1191,Masked Wolf,625837806.5,2,132588.5,22284372.5,67.0,500716968.0,6689043.5,6286073.5,877885513.0,11578376324.0,279663192.0,124.0,131886.5,772.0,34.5,930742.0,17.5,158737363.5,148925.0,0.0,7318199.5
1192,Master KG,406132477.0,1,110858.0,13496585.0,66.0,925222640.0,7714435.0,790561.0,54406926.0,849243924.0,33866411.0,92.0,125439.0,2.0,73.0,3432383.0,8.0,7150193.0,19558.0,0.0,15915419.0
1193,Matheus Fernandes,248166204.0,2,22648.5,11726518.5,55.5,423408485.5,2048395.0,70469.5,4595705.0,75146966.0,494503778.0,31.5,7490.0,0.0,32.5,375199.5,8.0,0.0,0.0,0.0,220259.0
1194,Matt Sassari,476476352.0,1,98305.0,79758106.0,78.0,780251.0,8207.0,2600.0,872891.0,12295262.0,0.0,16.0,8048.0,0.0,26.0,482266.0,0.0,10227.0,0.0,0.0,271088.0
1195,Matteo Rossanese,5936.0,1,57.0,785.0,,0.0,0.0,5914142.0,1502758681.0,14730433978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122323.0
1196,Matuï¿,204846156.5,2,33642.5,8969658.0,67.0,160393881.0,2012235.0,49405.5,9707024.5,75188167.0,59767252.0,19.0,1539.5,0.0,30.5,434828.5,11.5,0.0,0.0,0.0,143228.5
1197,Mau P,170829903.0,1,97012.0,41938004.0,68.0,20734303.0,268271.0,16820.0,9430231.0,125870792.0,5679523.0,30.0,26450.0,344.0,28.0,72065.0,8.0,1103480.0,970.0,0.0,1386260.0
1198,Mau y Ricky,757001327.0,1,53221.0,16642929.0,65.0,1178040262.0,4145589.0,38054.0,5064052.0,41170418.0,162026619.0,54.0,9445.0,10.0,30.0,526469.0,34.0,14506432.0,3848.0,0.0,1295202.0
1199,Mavins,58523865.0,1,18165.0,3041519.0,53.0,12161436.0,65390.0,1615764.0,20096339.0,235951162.0,0.0,40.0,5319.0,0.0,4.0,345978.0,30.0,1650148.0,193.0,0.0,2217236.0
1200,Mavokali,21667023.0,1,9105.0,1266295.0,,48246851.0,435329.0,7444200.0,251304348.0,5361829317.0,0.0,2.0,1544.0,0.0,2.0,33249.0,0.0,5089.0,0.0,0.0,1561153.0
1201,Mawell,44557662.0,1,9405.0,3224288.0,59.0,88674781.0,431451.0,2644100.0,87005227.0,1729443890.0,54141730.0,1.0,7638.0,0.0,1.0,210.0,0.0,336332.0,689.0,0.0,497340.0
1202,Mazhar Rahi,49081.0,1,17.0,211.0,14.0,3815187.0,25561.0,2500670.0,17004348.0,258152598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8894.0
1203,Mc Davi,174403309.0,1,32650.0,7030076.0,52.0,357542893.0,3589715.0,3012486.0,128104419.0,1360596383.0,21502622.0,34.0,3235.0,0.0,35.0,210291.0,3.0,0.0,0.0,0.0,318311.0
1204,Mc Don Juan,71078859.0,1,9468.0,8189292.0,60.0,152076565.0,714710.0,5397.0,1222669.0,14276253.0,11338650.0,3.0,0.0,0.0,18.0,271037.0,2.0,0.0,0.0,0.0,138592.0
1205,Mc IG,97631062.5,4,9243.5,22323215.75,69.0,101254681.5,838990.25,0.0,0.0,0.0,356189727.25,3.25,2.25,0.0,23.0,6944458.25,16.25,0.0,0.0,8762.5,104403.5
1206,Mc Livinho,191234818.0,1,26907.0,12302377.0,64.0,67753459.0,593702.0,0.0,0.0,0.0,95148914.0,14.0,2970.0,0.0,21.0,311304.0,6.0,0.0,0.0,0.0,242735.0
1207,Mc Paiva ZS,255564797.0,1,31242.0,9239751.0,63.0,264486017.0,1523924.0,46722.0,23505507.0,183685728.0,173994448.0,0.0,43.0,0.0,23.0,2170095.0,7.0,0.0,0.0,0.0,0.0
1208,Mc Poze do Rodo,167885356.0,1,35425.0,5269761.0,59.0,623156045.0,4494258.0,62871.0,2554504.0,35359820.0,196485248.0,14.0,4.0,0.0,17.0,257093.0,7.0,0.0,0.0,0.0,288490.0
1209,Mc Ws da leste,100530093.0,1,14992.0,19070923.0,,40396492.0,385259.0,162.0,30440.0,300988.0,97141495.0,0.0,1.0,0.0,24.0,2819733.0,0.0,0.0,0.0,0.0,73406.0
1210,Md Faisal Ahmed,2274.0,1,0.0,0.0,,298368336.0,1953917.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1211,Meek Mill,577361894.3333334,3,104909.66666666667,23671524.0,62.666666666666664,531918633.3333333,3081537.0,100880.33333333333,53930979.666666664,549481198.3333334,132726637.33333333,25.0,55520.666666666664,279.0,19.0,206284.0,22.0,128846052.0,35561.0,0.0,283704.0
1212,Meet Bros.,21092086.0,1,3414.0,1082794.0,45.0,1235706833.0,4131568.0,461200.0,15268359.0,258442943.0,30817361.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53500.0
1213,Megan Moroney,227893586.0,2,28139.0,12480714.0,73.0,30913276.0,159791.0,77661.0,13324305.0,117505652.0,238206228.0,33.0,129172.0,34.0,5.0,1370.0,49.0,56972562.0,26968.0,1336043.0,708143.0
1214,Megan Thee Stallion,263633699.33333334,9,40016.77777777778,22797314.555555556,62.75,160773188.33333334,2005274.111111111,1885718.2222222222,247384941.1111111,1997049063.3333333,640717970.4444444,52.0,82788.66666666667,396.22222222222223,19.77777777777778,156593.88888888888,29.77777777777778,41770229.44444445,50771.88888888889,3752197.3333333335,916307.5555555555
1215,Meghan Trainor,503377789.25,8,54419.875,30989574.0,61.75,621851554.5,3591867.125,3073002.875,387951730.875,4282348334.125,302277991.875,70.25,77396.0,983.875,52.25,413453.75,23.875,135465154.75,280764.375,0.0,5630910.375
1216,Mehmood J,10762.0,1,5.0,29.0,4.0,20819326.0,318193.0,3400423.0,19977613.0,274491219.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3103.0
1217,Melanie Martinez,235462792.0,2,32887.0,6999606.0,61.5,92223649.5,1824872.5,6111645.0,131858209.5,1484315567.5,2430815.0,25.0,13078.0,8.0,9.5,116211.0,8.5,21467508.5,23168.0,1112145.5,116173.5
1218,Melendi,0.0,1,0.0,0.0,,1260431361.0,3643373.0,0.0,0.0,0.0,7381198.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1142692.0
1219,Melike ï¿½ï¿½,62458329.0,1,7526.0,1713723.0,58.0,167062542.0,417472.0,11529.0,693244.0,25252458.0,297624271.0,10.0,18186.0,0.0,2.0,1346.0,0.0,0.0,0.0,0.0,412905.0
1220,Melinda Ademi,1761843.0,1,311.0,304790.0,,26145236.0,114630.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20972.0
1221,Memphis Cult,157826873.0,1,34124.0,27264746.0,4.0,33874675.0,706576.0,564.0,43560.0,587731.0,0.0,5.0,2.0,0.0,1.0,70402.0,0.0,0.0,0.0,5331366.0,1530751.0
1222,Men I Trust,466462034.0,1,145278.0,21911416.0,20.0,91890599.0,1551928.0,253094.0,221768120.0,1503260547.0,1051268048.0,25.0,1227.0,102.0,5.0,7432.0,4.0,2932987.0,1544.0,15339480.0,989841.0
